order_id,user_id,order_timestamp,total_amount,item_count,shipping_fee,discount,status
2378,2799,2025-08-31 12:45:20.296400,520.05,3,4.99,52.0,cancelled
2379,22635,2025-08-31 13:26:47.010906,845.86,3,4.99,169.17,shipped
2380,3458,2025-08-31 15:55:21.757216,700.83,5,9.99,0.0,completed
2381,13837,2025-08-31 23:31:28.591075,459.27,2,9.99,0.0,shipped
2382,2076,2025-09-01 00:18:34.797592,388.99,2,9.99,0.0,completed
2383,11306,2025-09-01 01:19:05.444517,480.38,2,9.99,72.06,completed
2384,23707,2025-09-01 02:31:53.158016,699.31,5,9.99,0.0,completed
2385,7350,2025-09-01 03:14:39.066526,77.06,1,0.0,0.0,cancelled
2386,1004,2025-09-01 04:35:28.163619,320.27,3,0.0,32.03,completed
2387,6383,2025-09-01 04:39:07.665313,972.89,5,4.99,97.29,completed
2388,8088,2025-09-01 17:23:51.762472,59.81,1,0.0,11.96,returned
2389,17546,2025-09-01 18:06:16.941370,321.87,2,9.99,0.0,cancelled
2390,14086,2025-09-01 19:34:27.078861,764.2,3,0.0,76.42,shipped
2391,1715,2025-09-02 02:35:16.039675,507.68,3,4.99,0.0,completed
2392,23008,2025-09-02 05:26:18.733171,342.2,2,0.0,51.33,completed
2393,17951,2025-09-02 06:15:05.492077,904.4,5,0.0,90.44,shipped
2394,20902,2025-09-02 06:46:24.901819,878.44,5,9.99,131.77,completed
2395,23693,2025-09-02 09:44:51.148476,152.99,2,4.99,0.0,completed
2396,6722,2025-09-02 11:23:54.492096,461.37,4,4.99,0.0,completed
2397,9077,2025-09-02 11:46:41.453145,407.93,3,0.0,0.0,completed
2398,18228,2025-09-02 11:54:34.561076,26.74,1,0.0,4.01,completed
2399,11237,2025-09-02 12:01:16.870816,1074.47,5,9.99,214.89,completed
2400,12859,2025-09-02 12:11:16.440362,413.83,4,0.0,41.38,cancelled
2401,21563,2025-09-02 18:07:16.786290,619.67,3,9.99,123.93,completed
2402,19571,2025-09-02 18:09:27.624244,727.57,4,0.0,109.14,shipped
2403,12850,2025-09-03 01:20:47.116275,529.38,3,9.99,79.41,completed
2404,5774,2025-09-03 11:11:44.127743,520.99,3,0.0,0.0,cancelled
2405,8543,2025-09-03 13:02:11.248477,977.4,4,0.0,0.0,completed
2406,16279,2025-09-03 16:43:41.370667,631.84,5,9.99,0.0,cancelled
2407,13851,2025-09-03 23:33:18.415851,1085.16,5,9.99,162.77,shipped
2408,24184,2025-09-04 00:22:09.345536,121.36,2,0.0,18.2,completed
2409,21605,2025-09-04 01:13:51.671608,30.48,1,0.0,0.0,completed
2410,11725,2025-09-04 01:55:05.667372,1039.91,4,9.99,207.98,shipped
2411,16025,2025-09-04 04:51:53.650501,215.72,1,4.99,21.57,shipped
2412,9770,2025-09-04 09:24:54.188992,170.5,1,9.99,17.05,completed
2413,13030,2025-09-04 14:30:49.052570,504.48,2,0.0,0.0,completed
2414,17962,2025-09-04 15:04:58.066019,89.93,2,4.99,0.0,returned
2415,6198,2025-09-04 15:11:42.330876,460.58,4,0.0,69.09,completed
2416,9879,2025-09-04 22:33:32.649760,164.05,2,9.99,0.0,completed
2417,8646,2025-09-05 07:21:54.553296,675.6,5,9.99,0.0,shipped
2418,18655,2025-09-05 09:37:55.565468,470.05,2,9.99,0.0,completed
2419,3574,2025-09-05 11:02:15.143738,958.92,4,4.99,0.0,shipped
2420,7511,2025-09-05 12:41:29.911579,159.66,2,0.0,31.93,completed
2421,8267,2025-09-05 15:15:29.650952,895.6,3,4.99,89.56,completed
2422,4460,2025-09-05 17:02:00.859140,294.67,2,9.99,0.0,completed
2423,2503,2025-09-05 21:44:29.119999,1022.65,5,9.99,0.0,completed
2424,22984,2025-09-06 05:13:10.102074,606.7,3,9.99,91.01,shipped
2425,13282,2025-09-06 16:33:33.727524,756.16,5,9.99,0.0,completed
2426,24993,2025-09-06 16:55:23.145769,241.98,1,9.99,0.0,completed
2427,4098,2025-09-06 17:48:47.584979,929.94,5,9.99,0.0,completed
2428,14062,2025-09-06 23:55:15.876455,1084.94,4,4.99,0.0,completed
2429,939,2025-09-07 03:41:43.413028,548.26,4,0.0,0.0,completed
2430,16881,2025-09-07 04:39:15.006109,724.72,3,9.99,0.0,completed
2431,6997,2025-09-07 04:56:45.489538,617.94,3,0.0,0.0,completed
2432,2259,2025-09-07 09:24:41.606197,1024.27,4,0.0,0.0,completed
2433,14223,2025-09-07 09:57:00.581703,685.01,4,0.0,0.0,completed
2434,16379,2025-09-07 10:27:33.174929,525.47,3,4.99,0.0,completed
2435,9348,2025-09-07 11:55:36.880045,486.12,4,0.0,0.0,completed
2436,19518,2025-09-07 12:37:44.405595,331.39,1,4.99,66.28,completed
2437,24197,2025-09-07 14:55:25.647008,522.94,2,4.99,104.59,completed
2438,22220,2025-09-07 17:54:15.587861,398.68,2,0.0,39.87,completed
2439,10494,2025-09-07 18:14:13.984574,708.59,5,0.0,0.0,shipped
2440,7725,2025-09-07 18:19:33.193932,828.82,5,9.99,165.76,completed
2441,9217,2025-09-07 21:54:22.540352,799.0,5,0.0,0.0,completed
2442,3408,2025-09-07 22:03:47.060697,804.12,4,9.99,120.62,completed
2443,18446,2025-09-07 22:24:08.792352,324.5,1,0.0,0.0,completed
2444,10523,2025-09-07 22:36:37.442736,301.43,1,0.0,45.21,cancelled
2445,15363,2025-09-07 22:48:23.884449,808.09,5,0.0,0.0,cancelled
2446,13501,2025-09-08 09:59:16.236603,254.65,2,4.99,50.93,shipped
2447,23666,2025-09-08 10:11:36.265768,846.57,5,4.99,0.0,completed
2448,15552,2025-09-08 12:59:23.040324,485.43,3,4.99,0.0,completed
2449,7217,2025-09-08 13:33:04.649346,193.58,2,9.99,29.04,returned
2450,4421,2025-09-08 17:17:02.140181,248.53,2,0.0,0.0,completed
2451,2269,2025-09-08 20:32:08.458618,581.47,2,0.0,0.0,completed
2452,7806,2025-09-08 21:26:15.201953,880.68,5,4.99,0.0,shipped
2453,22414,2025-09-08 23:20:52.486248,793.39,3,4.99,119.01,completed
2454,18366,2025-09-09 05:12:07.988470,818.19,5,9.99,0.0,completed
2455,9689,2025-09-09 08:36:07.782173,896.98,4,4.99,0.0,shipped
2456,3185,2025-09-09 10:53:56.429963,480.41,3,0.0,48.04,completed
2457,3403,2025-09-09 13:55:00.915609,379.4,2,9.99,0.0,completed
2458,15411,2025-09-09 16:35:44.180544,398.03,2,0.0,0.0,completed
2459,12826,2025-09-09 18:18:48.252437,980.58,5,4.99,98.06,completed
2460,21990,2025-09-09 21:05:42.614141,29.98,1,0.0,0.0,completed
2461,5331,2025-09-10 00:11:11.311801,262.22,1,4.99,39.33,completed
2462,9112,2025-09-10 01:41:39.770540,196.6,2,4.99,0.0,completed
2463,22460,2025-09-10 03:41:17.782886,533.54,3,4.99,0.0,shipped
2464,11879,2025-09-10 07:23:56.194015,105.4,1,4.99,0.0,shipped
2465,23838,2025-09-10 10:01:03.961463,504.05,3,0.0,0.0,completed
2466,20625,2025-09-10 10:47:45.343182,514.1,2,0.0,0.0,completed
2467,21735,2025-09-11 00:03:01.646433,86.2,1,4.99,0.0,completed
2468,12631,2025-09-11 02:28:25.737545,751.46,3,0.0,150.29,completed
2469,20225,2025-09-11 03:47:05.402733,169.78,2,9.99,0.0,returned
2470,11131,2025-09-11 05:28:28.026496,175.96,1,4.99,0.0,completed
2471,5906,2025-09-11 07:58:37.366969,419.55,2,4.99,83.91,completed
2472,17554,2025-09-11 09:49:56.144499,294.22,2,4.99,0.0,completed
2473,21919,2025-09-11 11:47:08.382496,717.27,5,4.99,0.0,shipped
2474,1408,2025-09-11 15:02:47.313364,750.66,5,9.99,112.6,shipped
2475,1830,2025-09-11 15:21:09.887865,712.38,4,9.99,0.0,completed
2476,2998,2025-09-11 19:13:56.025716,679.97,4,0.0,0.0,shipped
2477,5602,2025-09-12 00:05:16.372013,958.25,5,9.99,0.0,completed
2478,11305,2025-09-12 00:40:46.038763,103.85,2,0.0,15.58,completed
2479,9389,2025-09-12 01:50:46.637127,613.06,5,0.0,0.0,completed
2480,12794,2025-09-12 05:45:53.963926,898.74,5,4.99,0.0,completed
2481,10904,2025-09-12 05:55:47.369790,151.76,1,0.0,0.0,completed
2482,16284,2025-09-12 07:40:10.066410,260.39,2,9.99,0.0,shipped
2483,21695,2025-09-12 07:55:43.456574,348.22,2,4.99,34.82,completed
2484,21490,2025-09-12 17:01:24.581844,975.2,5,0.0,97.52,completed
2485,6519,2025-09-12 18:31:49.633893,468.15,2,9.99,0.0,completed
2486,8517,2025-09-12 19:33:07.824278,356.01,2,0.0,0.0,cancelled
2487,7420,2025-09-13 02:09:37.128853,493.67,5,9.99,49.37,returned
2488,4595,2025-09-13 03:45:29.013461,358.73,2,9.99,53.81,completed
2489,17296,2025-09-13 05:21:57.746719,404.4,4,9.99,40.44,cancelled
2490,16251,2025-09-13 05:35:28.739094,815.93,5,9.99,122.39,completed
2491,22014,2025-09-13 10:54:43.397546,187.66,1,9.99,37.53,completed
2492,4208,2025-09-13 11:19:03.332055,376.14,3,4.99,37.61,cancelled
2493,8271,2025-09-13 14:49:48.667398,420.82,2,9.99,0.0,completed
2494,12663,2025-09-13 17:27:20.728259,200.45,1,4.99,20.05,shipped
2495,19731,2025-09-13 17:54:39.558148,497.62,2,9.99,74.64,completed
2496,22601,2025-09-14 00:02:50.956518,527.83,2,4.99,105.57,completed
2497,15353,2025-09-14 00:51:17.666971,101.0,1,9.99,0.0,shipped
2498,14330,2025-09-14 00:58:06.046030,1035.97,5,0.0,155.4,completed
2499,10136,2025-09-14 02:51:15.925517,594.81,5,9.99,89.22,shipped
2500,12848,2025-09-14 04:18:50.994782,576.83,3,0.0,115.37,shipped
2501,4609,2025-09-14 09:33:06.646313,543.22,2,0.0,81.48,completed
2502,13143,2025-09-14 11:46:48.481202,363.1,2,9.99,0.0,completed
2503,15310,2025-09-14 13:53:48.928216,868.54,4,9.99,0.0,completed
2504,20904,2025-09-14 19:57:16.800789,490.18,3,0.0,98.04,completed
2505,24017,2025-09-14 19:57:56.373491,239.18,1,9.99,23.92,completed
2506,23186,2025-09-14 21:27:03.057053,220.79,2,9.99,33.12,completed
2507,24720,2025-09-14 22:42:31.181941,1048.73,5,9.99,0.0,completed
2508,23441,2025-09-15 00:30:36.780043,588.63,4,9.99,0.0,completed
2509,13965,2025-09-15 00:37:22.736172,400.26,2,9.99,0.0,completed
2510,1128,2025-09-15 03:12:26.815288,727.47,4,9.99,145.49,completed
2511,21670,2025-09-15 03:26:02.428082,989.19,5,0.0,148.38,cancelled
2512,11636,2025-09-15 03:56:29.108135,490.79,3,0.0,73.62,completed
2513,10778,2025-09-15 07:44:00.089828,254.4,2,4.99,25.44,returned
2514,20646,2025-09-15 15:30:03.454313,187.23,2,9.99,0.0,completed
2515,20341,2025-09-15 16:18:49.461106,297.71,2,4.99,0.0,completed
2516,19297,2025-09-15 20:31:52.947306,742.37,4,4.99,111.36,completed
2517,13617,2025-09-15 22:09:20.180728,833.77,3,0.0,0.0,completed
2518,9132,2025-09-16 01:32:37.817400,1151.91,5,4.99,0.0,completed
2519,18219,2025-09-16 03:58:23.544384,65.34,1,4.99,0.0,returned
2520,24133,2025-09-16 06:01:06.389365,218.31,1,9.99,43.66,completed
2521,23977,2025-09-16 23:20:09.876877,551.56,3,0.0,82.73,returned
2522,17645,2025-09-17 02:02:51.029414,850.94,5,9.99,85.09,completed
2523,5602,2025-09-17 02:52:20.769633,781.0,5,9.99,0.0,shipped
2524,4236,2025-09-17 06:35:52.222398,702.44,3,4.99,0.0,completed
2525,20341,2025-09-17 07:00:31.847701,480.84,2,0.0,0.0,completed
2526,14174,2025-09-17 07:08:06.340229,546.2,3,9.99,0.0,completed
2527,15574,2025-09-17 07:12:17.231158,969.72,5,0.0,0.0,completed
2528,23632,2025-09-17 10:52:35.909666,530.87,3,0.0,79.63,completed
2529,12279,2025-09-17 17:22:49.206414,203.23,1,4.99,30.48,shipped
2530,13896,2025-09-17 17:24:09.604394,875.85,4,4.99,175.17,completed
2531,12733,2025-09-17 17:27:44.469362,551.25,3,0.0,110.25,returned
2532,15719,2025-09-17 18:24:12.420669,320.58,3,4.99,0.0,cancelled
2533,4043,2025-09-17 20:01:17.704959,790.93,4,0.0,0.0,completed
2534,20022,2025-09-17 23:36:55.455727,999.55,5,4.99,99.95,completed
2535,4877,2025-09-18 05:36:35.331672,683.49,3,0.0,68.35,completed
2536,10579,2025-09-18 08:05:03.642408,396.77,4,9.99,0.0,shipped
2537,23792,2025-09-18 16:18:46.197513,603.28,4,4.99,0.0,completed
2538,13647,2025-09-18 19:25:41.050211,617.83,3,9.99,123.57,completed
2539,8047,2025-09-18 22:19:23.260092,1126.53,5,0.0,168.98,shipped
2540,23154,2025-09-19 00:42:00.967940,1123.12,4,9.99,168.47,completed
2541,1977,2025-09-19 03:33:25.162031,861.56,4,0.0,0.0,completed
2542,19000,2025-09-19 05:34:29.449669,524.25,3,4.99,52.43,returned
2543,3270,2025-09-19 16:37:45.678276,682.46,3,0.0,0.0,completed
2544,15460,2025-09-19 18:34:01.134001,771.31,3,0.0,0.0,shipped
2545,8157,2025-09-19 21:33:51.748732,329.53,1,9.99,0.0,completed
2546,19121,2025-09-20 01:18:14.259689,22.24,1,4.99,0.0,completed
2547,2232,2025-09-20 05:29:20.996385,708.23,3,9.99,0.0,completed
2548,24406,2025-09-20 06:02:02.783796,848.16,5,9.99,0.0,cancelled
2549,12771,2025-09-20 11:23:25.414013,234.57,2,4.99,46.91,cancelled
2550,16538,2025-09-20 20:29:01.736599,655.42,3,9.99,131.08,shipped
2551,11789,2025-09-20 21:07:53.092018,825.01,4,4.99,123.75,shipped
2552,24236,2025-09-21 06:56:53.771019,694.87,4,0.0,69.49,completed
2553,14245,2025-09-21 12:06:33.146391,862.57,4,9.99,0.0,completed
2554,3506,2025-09-21 14:35:38.050782,613.03,3,4.99,61.3,shipped
2555,24320,2025-09-21 14:45:35.164245,506.6,3,0.0,50.66,shipped
2556,15508,2025-09-21 18:12:01.238755,334.65,1,0.0,0.0,shipped
2557,3207,2025-09-21 19:33:05.801915,88.69,1,0.0,0.0,completed
2558,8088,2025-09-21 20:36:41.776415,616.46,4,0.0,61.65,completed
2559,3272,2025-09-21 21:50:14.551792,513.3,2,4.99,51.33,shipped
2560,17346,2025-09-21 21:56:19.263996,46.38,1,4.99,9.28,completed
2561,17572,2025-09-22 03:38:03.693118,539.88,2,4.99,107.98,shipped
2562,19513,2025-09-22 11:41:58.415374,324.83,3,9.99,0.0,shipped
2563,8399,2025-09-22 12:38:59.244870,449.77,5,0.0,0.0,completed
2564,22836,2025-09-22 15:20:35.065328,202.82,2,9.99,30.42,completed
2565,20571,2025-09-22 23:15:55.788706,747.77,4,0.0,0.0,shipped
2566,17534,2025-09-22 23:17:01.966219,442.82,2,9.99,66.42,completed
2567,24108,2025-09-23 02:50:34.475466,286.37,1,4.99,57.27,cancelled
2568,22656,2025-09-23 03:10:12.457868,1101.27,4,0.0,220.25,completed
2569,2045,2025-09-23 09:10:48.964174,589.22,3,4.99,0.0,shipped
2570,19138,2025-09-23 09:20:39.600225,657.23,5,9.99,98.58,cancelled
2571,20527,2025-09-23 12:46:18.840586,631.91,4,9.99,63.19,cancelled
2572,22875,2025-09-23 13:30:53.034965,430.58,3,9.99,0.0,completed
2573,15608,2025-09-23 15:42:16.533614,499.48,3,0.0,49.95,cancelled
2574,3015,2025-09-23 17:47:57.641695,1206.09,5,9.99,120.61,completed
2575,9527,2025-09-23 23:46:07.448976,948.32,5,0.0,0.0,completed
2576,19086,2025-09-24 04:01:55.015904,807.55,3,4.99,0.0,completed
2577,3065,2025-09-24 04:44:46.339165,81.1,1,9.99,16.22,completed
2578,11049,2025-09-24 04:52:17.777229,56.3,1,4.99,0.0,completed
2579,24475,2025-09-24 07:04:56.633221,653.61,4,9.99,0.0,completed
2580,10548,2025-09-24 13:29:31.807768,780.45,4,0.0,156.09,shipped
2581,6958,2025-09-24 19:40:00.164275,883.33,4,0.0,0.0,completed
2582,17968,2025-09-24 21:12:52.743373,498.99,3,9.99,99.8,completed
2583,18261,2025-09-24 22:43:11.540451,629.91,4,9.99,125.98,completed
2584,11136,2025-09-25 00:44:12.073793,285.79,1,0.0,0.0,completed
2585,17450,2025-09-25 02:18:39.400771,676.49,5,0.0,101.47,completed
2586,1071,2025-09-25 05:49:49.585055,1087.18,4,0.0,0.0,completed
2587,2185,2025-09-25 14:43:54.780245,289.86,2,4.99,0.0,completed
2588,14747,2025-09-25 16:55:02.998815,204.51,1,9.99,30.68,cancelled
2589,14430,2025-09-25 18:59:03.127663,678.37,3,4.99,0.0,completed
2590,18736,2025-09-25 19:32:49.718042,143.2,1,4.99,14.32,completed
2591,14931,2025-09-25 23:20:42.230351,788.92,4,4.99,118.34,completed
2592,6695,2025-09-26 00:09:09.322962,698.93,3,0.0,69.89,completed
2593,18511,2025-09-26 02:13:51.736802,754.9,5,9.99,113.23,cancelled
2594,11807,2025-09-26 04:52:27.411343,674.07,3,0.0,0.0,cancelled
2595,3456,2025-09-26 07:26:11.402681,244.02,3,9.99,0.0,completed
2596,23559,2025-09-26 08:07:51.486022,1031.11,5,4.99,0.0,cancelled
2597,19203,2025-09-26 09:28:46.908207,375.91,2,0.0,37.59,completed
2598,12961,2025-09-26 15:10:50.331179,690.94,5,9.99,0.0,completed
2599,5708,2025-09-26 17:15:14.684672,711.0,3,9.99,0.0,completed
2600,6821,2025-09-26 22:59:12.729633,320.17,3,9.99,48.03,completed
2601,22228,2025-09-27 00:47:15.785515,561.02,5,4.99,0.0,shipped
2602,18415,2025-09-27 07:24:17.331976,743.6,4,0.0,0.0,shipped
2603,5740,2025-09-27 07:37:11.816510,910.3,4,4.99,0.0,returned
2604,11303,2025-09-27 08:27:29.182942,619.66,2,9.99,0.0,shipped
2605,24269,2025-09-27 09:59:09.060839,1242.27,5,4.99,124.23,shipped
2606,14556,2025-09-27 11:05:45.801664,247.48,1,4.99,49.5,completed
2607,15473,2025-09-27 11:22:49.597286,921.31,4,0.0,184.26,completed
2608,2844,2025-09-27 12:19:26.148722,338.46,3,4.99,0.0,completed
2609,159,2025-09-27 13:27:55.460028,90.31,1,9.99,9.03,completed
2610,17448,2025-09-27 13:55:38.075019,526.29,3,0.0,78.94,shipped
2611,8293,2025-09-27 14:07:21.301419,1040.9,5,0.0,0.0,completed
2612,20557,2025-09-27 20:59:56.743457,191.4,2,4.99,0.0,completed
2613,18077,2025-09-27 21:43:14.218501,710.65,4,9.99,0.0,completed
2614,5314,2025-09-28 13:09:44.384415,251.7,3,4.99,0.0,shipped
2615,16224,2025-09-28 14:33:37.539483,485.36,2,0.0,0.0,shipped
2616,19517,2025-09-28 16:05:50.222344,54.13,1,4.99,0.0,completed
2617,18404,2025-09-28 20:51:38.695107,463.91,2,0.0,0.0,completed
2618,3985,2025-09-28 21:26:01.671416,144.44,1,4.99,14.44,completed
2619,13091,2025-09-29 00:56:10.574824,319.64,1,9.99,63.93,completed
2620,1557,2025-09-29 02:16:13.460910,555.3,3,9.99,55.53,completed
2621,2066,2025-09-29 02:37:06.965370,447.08,4,0.0,89.42,completed
2622,365,2025-09-29 04:50:32.436556,386.75,2,9.99,0.0,cancelled
2623,7320,2025-09-29 05:46:22.122887,241.95,1,9.99,0.0,completed
2624,17590,2025-09-29 12:30:13.853676,695.6,3,0.0,0.0,shipped
2625,7427,2025-09-29 13:03:39.594899,684.96,4,4.99,0.0,completed
2626,10134,2025-09-29 17:17:24.254537,570.96,3,4.99,0.0,shipped
2627,14087,2025-09-29 22:09:30.656289,610.71,3,0.0,91.61,shipped
2628,11567,2025-09-29 23:08:03.654098,562.78,3,0.0,0.0,returned
2629,19811,2025-09-30 00:31:21.931916,341.95,1,4.99,68.39,completed
2630,20932,2025-09-30 02:26:03.650518,741.71,3,9.99,0.0,completed
2631,22106,2025-09-30 03:08:36.558658,843.39,5,0.0,126.51,shipped
2632,15244,2025-09-30 04:12:25.668770,1078.89,5,9.99,161.83,shipped
2633,8677,2025-09-30 04:22:39.576675,556.44,5,4.99,0.0,shipped
2634,8088,2025-09-30 06:00:10.997903,716.8,4,4.99,71.68,returned
2635,17576,2025-09-30 06:49:08.177181,347.36,1,4.99,52.1,completed
2636,12347,2025-09-30 08:29:26.779915,270.04,4,0.0,0.0,completed
2637,11757,2025-09-30 08:48:59.643088,627.39,3,4.99,0.0,shipped
2638,15832,2025-09-30 11:00:42.579234,278.01,2,4.99,0.0,completed
2639,23020,2025-09-30 13:01:08.409884,1046.01,5,0.0,209.2,cancelled
2640,22859,2025-09-30 15:07:22.357028,1576.24,5,0.0,0.0,completed
2641,24155,2025-09-30 17:03:58.776649,742.2,3,0.0,0.0,completed
2642,24526,2025-09-30 17:19:52.595587,530.24,2,4.99,79.54,shipped
2643,16333,2025-09-30 18:22:54.978958,591.37,4,9.99,88.71,completed
2644,11007,2025-09-30 20:01:42.604800,172.22,1,4.99,17.22,completed
2645,13771,2025-09-30 21:38:27.464909,555.58,3,9.99,0.0,shipped
2646,17112,2025-09-30 22:42:54.502287,1121.17,5,9.99,224.23,completed
2647,16208,2025-10-01 01:35:07.651818,367.03,2,9.99,73.41,shipped
2648,8915,2025-10-01 07:10:20.626018,637.59,3,0.0,63.76,completed
2649,5380,2025-10-01 09:26:58.905352,819.83,5,0.0,0.0,completed
2650,12673,2025-10-01 09:47:38.708748,1066.54,4,0.0,0.0,completed
2651,4007,2025-10-01 10:37:49.870689,498.62,3,0.0,0.0,shipped
2652,14625,2025-10-01 12:10:40.496121,704.75,3,4.99,105.71,completed
2653,12807,2025-10-01 13:50:33.080514,77.96,1,4.99,0.0,completed
2654,16881,2025-10-01 14:39:50.268286,66.72,1,4.99,10.01,cancelled
2655,15267,2025-10-01 14:50:43.441663,64.22,1,4.99,6.42,completed
2656,16891,2025-10-01 15:06:52.073426,265.93,3,9.99,39.89,completed
2657,24892,2025-10-01 15:19:44.467141,787.1,5,9.99,118.06,completed
2658,1977,2025-10-01 16:29:49.493228,794.97,5,0.0,0.0,completed
2659,15881,2025-10-01 16:47:50.431956,700.88,3,9.99,0.0,completed
2660,15381,2025-10-01 17:53:25.067095,92.19,1,0.0,0.0,shipped
2661,17780,2025-10-01 18:30:14.140808,315.1,1,9.99,31.51,completed
2662,23738,2025-10-02 00:28:15.021593,70.26,1,0.0,0.0,completed
2663,21594,2025-10-02 00:44:27.456127,573.69,2,0.0,0.0,completed
2664,24515,2025-10-02 02:34:59.186488,1238.3,4,4.99,185.74,completed
2665,11847,2025-10-02 04:12:11.435724,683.46,5,0.0,68.35,completed
2666,23283,2025-10-02 06:12:51.491499,283.1,2,0.0,56.62,completed
2667,5700,2025-10-02 06:31:19.293127,270.22,1,4.99,0.0,completed
2668,3707,2025-10-02 09:52:08.379750,734.82,4,9.99,73.48,cancelled
2669,2348,2025-10-02 09:52:51.299981,283.71,2,0.0,0.0,completed
2670,23060,2025-10-02 10:15:29.702590,758.77,4,0.0,0.0,completed
2671,14219,2025-10-02 15:25:54.990299,1025.67,4,4.99,102.57,completed
2672,16161,2025-10-02 23:10:57.292984,584.95,3,9.99,0.0,completed
2673,5678,2025-10-03 03:03:40.259543,532.09,5,4.99,0.0,shipped
2674,23543,2025-10-03 06:20:21.287148,645.87,4,9.99,64.59,completed
2675,12631,2025-10-03 06:31:05.714520,325.45,2,0.0,0.0,completed
2676,7729,2025-10-03 14:26:50.180519,293.69,1,4.99,29.37,completed
2677,13536,2025-10-03 15:00:43.296226,307.4,2,4.99,0.0,completed
2678,22417,2025-10-03 15:35:21.290858,649.12,4,4.99,64.91,completed
2679,23216,2025-10-03 20:08:50.689609,1240.95,5,0.0,0.0,returned
2680,8314,2025-10-03 23:27:30.024742,460.0,2,9.99,92.0,completed
2681,19342,2025-10-04 03:11:29.048789,858.1,4,4.99,85.81,completed
2682,13569,2025-10-04 05:07:52.142511,615.01,2,0.0,123.0,completed
2683,20305,2025-10-04 08:23:06.180515,1076.14,5,9.99,161.42,completed
2684,23727,2025-10-04 12:13:09.463117,1102.94,5,4.99,0.0,completed
2685,4070,2025-10-04 13:24:02.427782,694.55,4,0.0,104.18,completed
2686,17801,2025-10-04 14:08:30.490010,1195.42,5,9.99,0.0,completed
2687,21129,2025-10-04 18:14:30.337412,370.26,2,9.99,0.0,completed
2688,23209,2025-10-04 18:14:36.702260,869.86,3,4.99,86.99,completed
2689,18938,2025-10-04 20:57:24.325199,1183.43,5,9.99,0.0,completed
2690,16415,2025-10-05 01:29:11.101981,736.61,4,9.99,73.66,completed
2691,1805,2025-10-05 04:50:20.826542,945.92,3,9.99,0.0,shipped
2692,11233,2025-10-05 05:26:30.262343,302.69,1,0.0,0.0,cancelled
2693,24188,2025-10-05 08:41:14.191847,111.9,2,0.0,0.0,shipped
2694,14745,2025-10-05 11:23:42.698648,142.3,2,4.99,14.23,completed
2695,14086,2025-10-05 14:33:53.940845,304.34,2,4.99,60.87,completed
2696,7540,2025-10-05 15:47:06.455968,156.09,3,4.99,15.61,completed
2697,7180,2025-10-05 16:10:18.649661,926.56,5,9.99,138.98,completed
2698,10288,2025-10-05 22:12:07.627254,983.98,5,0.0,0.0,completed
2699,14487,2025-10-06 04:19:08.982507,722.16,3,9.99,0.0,completed
2700,19818,2025-10-06 04:59:22.983945,343.22,1,4.99,0.0,returned
2701,16544,2025-10-06 06:09:03.167583,1020.85,4,0.0,204.17,completed
2702,16215,2025-10-06 06:32:32.078693,666.93,4,9.99,0.0,shipped
2703,23640,2025-10-06 08:06:55.542410,701.39,4,4.99,140.28,shipped
2704,6204,2025-10-06 13:26:07.385331,175.23,2,4.99,0.0,completed
2705,2939,2025-10-06 14:24:31.466700,465.61,3,9.99,93.12,completed
